Email_address,First_name,Last_name,Course.id,grades,Marks
student225@mycsu.edu,FirstName225,LastName225,DATA290,A,93
student226@mycsu.edu,FirstName226,LastName226,DATA290,F,30
student226@mycsu.edu,FirstName226,LastName226,DATA275,B,87
student226@mycsu.edu,FirstName226,LastName226,DATA330,B,89
student226@mycsu.edu,FirstName226,LastName226,DATA310,F,56
student227@mycsu.edu,FirstName227,LastName227,DATA340,C,70
student227@mycsu.edu,FirstName227,LastName227,DATA275,A,100
student227@mycsu.edu,FirstName227,LastName227,DATA300,C,75
student227@mycsu.edu,FirstName227,LastName227,DATA228,D,67
student228@mycsu.edu,FirstName228,LastName228,DATA228,C,70
student228@mycsu.edu,FirstName228,LastName228,DATA280,C,75
student228@mycsu.edu,FirstName228,LastName228,DATA330,A,92
student228@mycsu.edu,FirstName228,LastName228,DATA320,D,60
student229@mycsu.edu,FirstName229,LastName229,DATA280,C,79
student229@mycsu.edu,FirstName229,LastName229,DATA245,D,65
student229@mycsu.edu,FirstName229,LastName229,DATA350,F,39
student229@mycsu.edu,FirstName229,LastName229,DATA310,B,89
student230@mycsu.edu,FirstName230,LastName230,DATA350,C,78
student230@mycsu.edu,FirstName230,LastName230,DATA226,F,29
student230@mycsu.edu,FirstName230,LastName230,DATA310,D,64
student230@mycsu.edu,FirstName230,LastName230,DATA236,D,67
student231@mycsu.edu,FirstName231,LastName231,DATA228,F,46
student231@mycsu.edu,FirstName231,LastName231,DATA290,C,70
student231@mycsu.edu,FirstName231,LastName231,DATA310,C,74
student231@mycsu.edu,FirstName231,LastName231,DATA245,A,95
student232@mycsu.edu,FirstName232,LastName232,DATA245,C,70
student232@mycsu.edu,FirstName232,LastName232,DATA350,F,32
student232@mycsu.edu,FirstName232,LastName232,DATA266,B,81
student232@mycsu.edu,FirstName232,LastName232,DATA255,D,63
student233@mycsu.edu,FirstName233,LastName233,DATA290,D,60
student233@mycsu.edu,FirstName233,LastName233,DATA236,C,72
student233@mycsu.edu,FirstName233,LastName233,DATA360,D,67
student233@mycsu.edu,FirstName233,LastName233,DATA275,C,76
student234@mycsu.edu,FirstName234,LastName234,DATA320,F,50
student234@mycsu.edu,FirstName234,LastName234,DATA220,A,98
student234@mycsu.edu,FirstName234,LastName234,DATA270,C,73
student234@mycsu.edu,FirstName234,LastName234,DATA300,D,61
student235@mycsu.edu,FirstName235,LastName235,DATA350,B,88
student235@mycsu.edu,FirstName235,LastName235,DATA360,F,36
student235@mycsu.edu,FirstName235,LastName235,DATA280,B,85
student235@mycsu.edu,FirstName235,LastName235,DATA220,C,72
student236@mycsu.edu,FirstName236,LastName236,DATA330,D,69
student236@mycsu.edu,FirstName236,LastName236,DATA245,D,67
student236@mycsu.edu,FirstName236,LastName236,DATA266,F,3
student236@mycsu.edu,FirstName236,LastName236,DATA290,C,73
student237@mycsu.edu,FirstName237,LastName237,DATA230,F,59
student237@mycsu.edu,FirstName237,LastName237,DATA266,D,67
student237@mycsu.edu,FirstName237,LastName237,DATA360,F,0
student237@mycsu.edu,FirstName237,LastName237,DATA236,C,74
student238@mycsu.edu,FirstName238,LastName238,DATA290,D,64
student238@mycsu.edu,FirstName238,LastName238,DATA330,F,43
student238@mycsu.edu,FirstName238,LastName238,DATA300,C,79
student238@mycsu.edu,FirstName238,LastName238,DATA340,B,86
student239@mycsu.edu,FirstName239,LastName239,DATA340,B,87
student239@mycsu.edu,FirstName239,LastName239,DATA226,A,95
student239@mycsu.edu,FirstName239,LastName239,DATA255,A,91
student239@mycsu.edu,FirstName239,LastName239,DATA220,D,62
student240@mycsu.edu,FirstName240,LastName240,DATA290,D,62
student240@mycsu.edu,FirstName240,LastName240,DATA300,F,15
student240@mycsu.edu,FirstName240,LastName240,DATA245,C,72
student240@mycsu.edu,FirstName240,LastName240,DATA340,A,97
student241@mycsu.edu,FirstName241,LastName241,DATA228,C,79
student241@mycsu.edu,FirstName241,LastName241,DATA266,C,79
student241@mycsu.edu,FirstName241,LastName241,DATA360,C,76
student241@mycsu.edu,FirstName241,LastName241,DATA255,B,86
student242@mycsu.edu,FirstName242,LastName242,DATA245,D,66
student242@mycsu.edu,FirstName242,LastName242,DATA230,F,49
student242@mycsu.edu,FirstName242,LastName242,DATA228,D,64
student242@mycsu.edu,FirstName242,LastName242,DATA275,C,79
student243@mycsu.edu,FirstName243,LastName243,DATA290,D,68
student243@mycsu.edu,FirstName243,LastName243,DATA245,B,85
student243@mycsu.edu,FirstName243,LastName243,DATA236,B,82
student243@mycsu.edu,FirstName243,LastName243,DATA360,C,70
student244@mycsu.edu,FirstName244,LastName244,DATA226,A,93
student244@mycsu.edu,FirstName244,LastName244,DATA220,D,69
student244@mycsu.edu,FirstName244,LastName244,DATA228,D,69
student244@mycsu.edu,FirstName244,LastName244,DATA320,B,87
student245@mycsu.edu,FirstName245,LastName245,DATA236,C,72
student245@mycsu.edu,FirstName245,LastName245,DATA230,D,64
student245@mycsu.edu,FirstName245,LastName245,DATA300,A,99
student245@mycsu.edu,FirstName245,LastName245,DATA245,C,71
student246@mycsu.edu,FirstName246,LastName246,DATA350,B,82
student246@mycsu.edu,FirstName246,LastName246,DATA228,F,14
student246@mycsu.edu,FirstName246,LastName246,DATA266,A,93
student246@mycsu.edu,FirstName246,LastName246,DATA226,D,60
student247@mycsu.edu,FirstName247,LastName247,DATA220,B,87
student247@mycsu.edu,FirstName247,LastName247,DATA300,C,79
student247@mycsu.edu,FirstName247,LastName247,DATA340,A,100
student247@mycsu.edu,FirstName247,LastName247,DATA228,D,60
student248@mycsu.edu,FirstName248,LastName248,DATA290,B,82
student248@mycsu.edu,FirstName248,LastName248,DATA255,A,91
student248@mycsu.edu,FirstName248,LastName248,DATA275,F,40
student248@mycsu.edu,FirstName248,LastName248,DATA236,B,87
student249@mycsu.edu,FirstName249,LastName249,DATA270,D,69
student249@mycsu.edu,FirstName249,LastName249,DATA255,F,42
student249@mycsu.edu,FirstName249,LastName249,DATA220,B,81
student249@mycsu.edu,FirstName249,LastName249,DATA310,F,24
student250@mycsu.edu,FirstName250,LastName250,DATA280,F,11
student250@mycsu.edu,FirstName250,LastName250,DATA290,C,70
student250@mycsu.edu,FirstName250,LastName250,DATA310,A,94
student250@mycsu.edu,FirstName250,LastName250,DATA226,A,99
student251@mycsu.edu,FirstName251,LastName251,DATA236,A,89
student251@mycsu.edu,FirstName251,LastName251,DATA228,A,98
student251@mycsu.edu,FirstName251,LastName251,DATA266,C,79
student251@mycsu.edu,FirstName251,LastName251,DATA350,B,81
